date,Voltage,Charge_Capacity,Current
06/23/2018 01:21:37.000,4.400007248,0.904355168,0.897911072
06/23/2018 01:23:37.000,4.400009155,0.933339,0.84172821
06/23/2018 01:25:37.000,4.400022507,0.960596442,0.794545174
06/23/2018 01:27:37.000,4.399985313,0.986393988,0.753357887
06/23/2018 01:29:37.000,4.399957657,1.010863304,0.714831352
06/23/2018 01:31:37.000,4.399989128,1.034054637,0.67695713
06/23/2018 01:33:37.000,4.400006294,1.048719883,0.6519804
06/23/2018 01:35:37.000,4.268937111,1.048722386,0
06/23/2018 01:37:37.000,4.25609684,1.048722386,0
06/23/2018 01:39:37.000,4.252776146,1.048722386,0
06/23/2018 01:41:37.000,3.328176498,1.048722386,-6.519781113
06/23/2018 01:43:37.000,3.254874229,1.048722386,-6.519838333
06/23/2018 01:45:37.000,3.171032906,1.048722386,-6.520180225
06/23/2018 01:47:37.000,3.08604908,1.048722386,-6.520170212
06/23/2018 01:49:37.000,2.999992371,1.048722386,-6.519816399
06/23/2018 01:51:37.000,3.85402298,1.048722386,0
06/23/2018 01:53:37.000,3.873291969,1.048722386,0
06/23/2018 01:55:37.000,3.877605438,1.048722386,0
06/23/2018 01:57:37.000,4.200040817,0.011894591,3.259925842
06/23/2018 01:59:37.000,4.322072029,0.120313764,3.259771347
06/23/2018 02:01:37.000,4.361365318,0.228976458,3.260137558
06/23/2018 02:03:37.000,4.400022507,0.336792409,3.081935883
06/23/2018 02:05:37.000,4.400017738,0.430176735,2.538711548
06/23/2018 02:07:37.000,4.400000572,0.507447541,2.119894028
06/23/2018 02:09:37.000,4.400022507,0.572741926,1.818612099
06/23/2018 02:11:37.000,4.400028229,0.629542351,1.599969864
06/23/2018 02:13:37.000,4.400053024,0.680042982,1.435584068
06/23/2018 02:15:37.000,4.39999485,0.725700855,1.306859016
06/23/2018 02:17:37.000,4.400020599,0.767418623,1.201908112
06/23/2018 02:19:37.000,4.399991989,0.805930793,1.110975266
06/23/2018 02:21:37.000,4.399972916,0.841662705,1.032771111
06/23/2018 02:23:37.000,4.399938583,0.87492007,0.963712692
06/23/2018 02:25:37.000,4.399996758,0.905997872,0.902939796
06/23/2018 02:27:37.000,4.400020599,0.935170054,0.849930763
06/23/2018 02:29:37.000,4.39999485,0.962679923,0.801112175
06/23/2018 02:31:37.000,4.400007248,0.98860687,0.754383087
06/23/2018 02:33:37.000,4.39999485,1.013080835,0.714500427
06/23/2018 02:35:37.000,4.400019646,1.036257982,0.676775932
06/23/2018 02:37:37.000,4.399988174,1.05166626,0.651999474
06/23/2018 02:39:37.000,4.26943779,1.051668763,0
06/23/2018 02:41:37.000,4.256575584,1.051668763,0
06/23/2018 02:43:37.000,4.25327301,1.051668763,0
06/23/2018 02:45:37.000,3.329465866,1.051668763,-6.520146847
06/23/2018 02:47:37.000,3.254403114,1.051668763,-6.520150185
06/23/2018 02:49:37.000,3.170333862,1.051668763,-6.520158768
06/23/2018 02:51:37.000,3.086065292,1.051668763,-6.519771099
06/23/2018 02:53:37.000,2.999986649,1.051668763,-6.520114899
06/23/2018 02:55:37.000,3.853147507,1.051668763,0
06/23/2018 02:57:37.000,3.872471809,1.051668763,0
06/23/2018 02:59:37.000,3.87686348,1.051668763,0
06/23/2018 03:01:37.000,4.200091362,0.012522371,3.259965897
06/23/2018 03:03:37.000,4.32123661,0.120946258,3.259822845
06/23/2018 03:05:37.000,4.360321999,0.2296056,3.259866714
06/23/2018 03:07:37.000,4.400075912,0.337476909,3.088153839
06/23/2018 03:09:37.000,4.400048256,0.431083709,2.543624878
06/23/2018 03:11:37.000,4.399983406,0.508493662,2.12169075
06/23/2018 03:13:37.000,4.40003109,0.573841929,1.814883232
06/23/2018 03:15:37.000,4.399981499,0.630497217,1.595450401
06/23/2018 03:17:37.000,4.400001526,0.680863261,1.433341026
06/23/2018 03:19:37.000,4.400063515,0.726412356,1.304567337
06/23/2018 03:21:37.000,4.399971962,0.768137276,1.20071888
06/23/2018 03:23:37.000,4.400042534,0.8066625,1.112261772
06/23/2018 03:25:37.000,4.399991035,0.842429221,1.033477783
06/23/2018 03:27:37.000,4.400066376,0.875677288,0.962552071
06/23/2018 03:29:37.000,4.399997711,0.906700253,0.899765015
06/23/2018 03:31:37.000,4.400009155,0.935754597,0.844630241
06/23/2018 03:33:37.000,4.39999485,0.963071346,0.794866562
06/23/2018 03:35:37.000,4.39998436,0.988802195,0.749164581
06/23/2018 03:37:37.000,4.400067329,1.013098121,0.708432198
06/23/2018 03:39:37.000,4.399958611,1.036070585,0.670710564
06/23/2018 03:41:37.000,4.399965286,1.048233747,0.651984215
06/23/2018 03:43:37.000,4.267326355,1.048235297,0
06/23/2018 03:45:37.000,4.254201889,1.048235297,0
06/23/2018 03:47:37.000,4.250862122,1.048235297,0
06/23/2018 03:49:37.000,3.325033188,1.048235297,-6.519890308
06/23/2018 03:51:37.000,3.251226425,1.048235297,-6.519885063
06/23/2018 03:53:37.000,3.167050362,1.048235297,-6.519819736
06/23/2018 03:55:37.000,3.082414627,1.048235297,-6.519853115
06/23/2018 03:57:37.000,2.999999046,1.048235297,-6.519834995
06/23/2018 03:59:37.000,3.853060722,1.048235297,0
06/23/2018 04:01:37.000,3.872303963,1.048235297,0
06/23/2018 04:03:37.000,3.876602173,1.048235297,0
06/23/2018 04:05:37.000,4.200080872,0.013149976,3.259857178
06/23/2018 04:07:37.000,4.319109917,0.121578179,3.260187149
06/23/2018 04:09:37.000,4.360198021,0.230249688,3.260093689
06/23/2018 04:11:37.000,4.399977684,0.338078529,3.082101822
06/23/2018 04:13:37.000,4.399982452,0.431419313,2.536987305
06/23/2018 04:15:37.000,4.400026321,0.508652508,2.118005753
06/23/2018 04:17:37.000,4.399964333,0.573943019,1.816285133
06/23/2018 04:19:37.000,4.399961472,0.630581677,1.594305038
06/23/2018 04:21:37.000,4.400068283,0.68085587,1.431037903
06/23/2018 04:23:37.000,4.400022507,0.726397812,1.30611515
06/23/2018 04:25:37.000,4.400003433,0.768207133,1.204106331
06/23/2018 04:27:37.000,4.400084496,0.806908011,1.118789673
06/23/2018 04:29:37.000,4.399958611,0.842912674,1.042852402
06/23/2018 04:31:37.000,4.399980545,0.876500785,0.973155975
06/23/2018 04:33:37.000,4.399996758,0.907820642,0.907682419
06/23/2018 04:35:37.000,4.400012016,0.937072694,0.848937988
06/23/2018 04:37:37.000,4.399977684,0.964477539,0.797538757
06/23/2018 04:39:37.000,4.399964333,0.990261078,0.750829697
06/23/2018 04:41:37.000,4.400008202,1.014561057,0.708372116
06/23/2018 04:43:37.000,4.399959564,1.037502646,0.668719292
06/23/2018 04:45:37.000,4.400014877,1.047705054,0.651997566
06/23/2018 04:47:37.000,4.267248154,1.047705412,0
06/23/2018 04:49:37.000,4.253967285,1.047705412,0
06/23/2018 04:51:37.000,4.250688553,1.047705412,0
06/23/2018 04:53:37.000,3.325669289,1.047705412,-6.519871712
06/23/2018 04:55:37.000,3.252696991,1.047705412,-6.519806385
06/23/2018 04:57:37.000,3.172250748,1.047705412,-6.519833088
06/23/2018 04:59:37.000,3.088562965,1.047705412,-6.520172119
06/23/2018 05:01:37.000,2.999997139,1.047705412,-6.519853115
06/23/2018 05:03:37.000,3.851198196,1.047705412,0
06/23/2018 05:05:37.000,3.870500565,1.047705412,0
06/23/2018 05:07:37.000,3.874754906,1.047705412,0
06/23/2018 05:09:37.000,4.200055122,0.013779159,3.259674072
06/23/2018 05:11:37.000,4.317077637,0.122187965,3.259878159
06/23/2018 05:13:37.000,4.356523514,0.230850637,3.259838104
06/23/2018 05:15:37.000,4.400009155,0.339056134,3.128231049
06/23/2018 05:17:37.000,4.399999619,0.433786154,2.574293137
06/23/2018 05:19:37.000,4.399934769,0.512090266,2.146917343
06/23/2018 05:21:37.000,4.400017738,0.578212202,1.838485718
06/23/2018 05:23:37.000,4.399987221,0.635556281,1.612569809
06/23/2018 05:25:37.000,4.400016785,0.686372757,1.442385674
06/23/2018 05:27:37.000,4.400017738,0.732223749,1.31384182
06/23/2018 05:29:37.000,4.399989128,0.77428633,1.211396217
06/23/2018 05:31:37.000,4.399981499,0.813183963,1.124145508
06/23/2018 05:33:37.000,4.400036812,0.849352777,1.048904419
06/23/2018 05:35:37.000,4.400022507,0.883145511,0.98095417
06/23/2018 05:37:37.000,4.40003109,0.914780796,0.918550491
06/23/2018 05:39:37.000,4.399993896,0.944385707,0.858475685
06/23/2018 05:41:37.000,4.400039673,0.972106278,0.804797173
06/23/2018 05:43:37.000,4.399980545,0.998102248,0.755508423
06/23/2018 05:45:37.000,4.400010109,1.022548795,0.71188736
06/23/2018 05:47:37.000,4.399981499,1.045593381,0.671542168
06/23/2018 05:49:37.000,4.399983406,1.05686152,0.651993752
06/23/2018 05:51:37.000,4.267025948,1.056865215,0
06/23/2018 05:53:37.000,4.253811836,1.056865215,0
06/23/2018 05:55:37.000,4.25039959,1.056865215,0
06/23/2018 05:57:37.000,3.324069023,1.056865215,-6.520152092
06/23/2018 05:59:37.000,3.251605034,1.056865215,-6.519846439
06/23/2018 06:01:37.000,3.167136192,1.056865215,-6.520100117
06/23/2018 06:03:37.000,3.084410667,1.056865215,-6.519870281
06/23/2018 06:05:37.000,2.999977112,1.056865215,-6.519873619
06/23/2018 06:07:37.000,3.85249424,1.056865215,0
06/23/2018 06:09:37.000,3.871603012,1.056865215,0
06/23/2018 06:11:37.000,3.875908852,1.056865215,0
06/23/2018 06:13:37.000,4.200065613,0.012797466,3.259738922
06/23/2018 06:15:37.000,4.319052696,0.121210158,3.259838104
06/23/2018 06:17:37.000,4.358193398,0.22988151,3.260105133
06/23/2018 06:19:37.000,4.400019646,0.337958902,3.110113144
06/23/2018 06:21:37.000,4.39999485,0.432238698,2.566230774
06/23/2018 06:23:37.000,4.399964333,0.510289252,2.140834808
06/23/2018 06:25:37.000,4.399999619,0.576120317,1.826856613
06/23/2018 06:27:37.000,4.400027275,0.633049548,1.600518227
06/23/2018 06:29:37.000,4.399950027,0.683442235,1.430416107
06/23/2018 06:31:37.000,4.399971962,0.728833139,1.297335625
06/23/2018 06:33:37.000,4.39997673,0.770316422,1.194777489
06/23/2018 06:35:37.000,4.400029182,0.808720171,1.111335754
06/23/2018 06:37:37.000,4.400015831,0.844561338,1.040448189
06/23/2018 06:39:37.000,4.399971962,0.878130436,0.975296974
06/23/2018 06:41:37.000,4.400054932,0.90963012,0.916419983
06/23/2018 06:43:37.000,4.400008202,0.939240456,0.860502243
06/23/2018 06:45:37.000,4.400026321,0.96702832,0.80602169
06/23/2018 06:47:37.000,4.399987221,0.993056178,0.755647659
06/23/2018 06:49:37.000,4.400028229,1.017474771,0.70991993
06/23/2018 06:51:37.000,4.399996758,1.040453315,0.669523239
06/23/2018 06:53:37.000,4.400017738,1.050792813,0.651999474
06/23/2018 06:55:37.000,4.266862869,1.05079484,0
06/23/2018 06:57:37.000,4.253528595,1.05079484,0
06/23/2018 06:59:37.000,4.250235558,1.05079484,0
06/23/2018 07:01:37.000,3.316549301,1.05079484,-6.520198822
06/23/2018 07:03:37.000,3.24287796,1.05079484,-6.519883633
06/23/2018 07:05:37.000,3.16146946,1.05079484,-6.520200729
06/23/2018 07:07:37.000,3.076636314,1.05079484,-6.519855022
06/23/2018 07:09:37.000,2.999986649,1.05079484,-6.520123482
06/23/2018 07:11:37.000,3.855548859,1.05079484,0
06/23/2018 07:13:37.000,3.874549866,1.05079484,0
06/23/2018 07:15:37.000,3.878716469,1.05079484,0
06/23/2018 07:17:37.000,4.200055122,0.012242134,3.25969696
06/23/2018 07:19:37.000,4.319702148,0.120660782,3.259866714
06/23/2018 07:21:37.000,4.360466957,0.229318708,3.259841919
06/23/2018 07:23:37.000,4.399983406,0.337026417,3.071567535
06/23/2018 07:25:37.000,4.399998665,0.429942638,2.524108887
06/23/2018 07:27:37.000,4.399991035,0.506812811,2.108776093
06/23/2018 07:29:37.000,4.399924278,0.571826935,1.808156967
06/23/2018 07:31:37.000,4.400020599,0.62815696,1.584213257
06/23/2018 07:33:37.000,4.399980545,0.678002775,1.413825035
06/23/2018 07:35:37.000,4.400054932,0.722842395,1.281763077
06/23/2018 07:37:37.000,4.400003433,0.76374948,1.175843239
06/23/2018 07:39:37.000,4.400019646,0.801455975,1.088752747
06/23/2018 07:41:37.000,4.400004387,0.836540282,1.018591881
06/23/2018 07:43:37.000,4.399986267,0.869406581,0.955706596
06/23/2018 07:45:37.000,4.400020599,0.900287092,0.898407936
06/23/2018 07:47:37.000,4.399980545,0.929331303,0.84561348
06/23/2018 07:49:37.000,4.400010109,0.956696093,0.79745388
06/23/2018 07:51:37.000,4.399971962,0.982472658,0.749828339
06/23/2018 07:53:37.000,4.400020599,1.006701112,0.704792023
06/23/2018 07:55:37.000,4.400025368,1.029524922,0.664579391
06/23/2018 07:57:37.000,4.399999619,1.036780119,0.651987076
06/23/2018 07:59:37.000,4.267210007,1.036782622,0
06/23/2018 08:01:37.000,4.253958702,1.036782622,0
06/23/2018 08:03:37.000,4.250564575,1.036782622,0
06/23/2018 08:05:37.000,3.319124222,1.036782622,-6.519838333
06/23/2018 08:07:37.000,3.243408203,1.036782622,-6.520162106
06/23/2018 08:09:37.000,3.158250809,1.036782622,-6.519870281
06/23/2018 08:11:37.000,3.072262764,1.036782622,-6.520175457
06/23/2018 08:13:37.000,2.999997139,1.036782622,-6.520106792
06/23/2018 08:15:37.000,3.857671738,1.036782622,0
06/23/2018 08:17:37.000,3.876578331,1.036782622,0
06/23/2018 08:19:37.000,3.880703926,1.036782622,0
06/23/2018 08:21:37.000,4.200105667,0.011928762,3.259809494
06/23/2018 08:23:37.000,4.317325592,0.120352194,3.259857178
06/23/2018 08:25:37.000,4.359205246,0.229010925,3.259887695
06/23/2018 08:27:37.000,4.400016785,0.336613774,3.056770325
06/23/2018 08:29:37.000,4.400011063,0.428795129,2.495119095
06/23/2018 08:31:37.000,4.399991989,0.504765272,2.087125778
06/23/2018 08:33:37.000,4.399975777,0.569099367,1.791356087
06/23/2018 08:35:37.000,4.399991035,0.625045002,1.575994492
06/23/2018 08:37:37.000,4.399969101,0.674830377,1.416208267
06/23/2018 08:39:37.000,4.400012016,0.719851792,1.28802681
06/23/2018 08:41:37.000,4.399997711,0.760923564,1.181121826
06/23/2018 08:43:37.000,4.40000248,0.79869765,1.087984085
06/23/2018 08:45:37.000,4.400051117,0.833653986,1.009462357
06/23/2018 08:47:37.000,4.400032043,0.866215408,0.945002556
06/23/2018 08:49:37.000,4.400044441,0.896724224,0.888113976
06/23/2018 08:51:37.000,4.40003109,0.925464988,0.835391045
06/23/2018 08:53:37.000,4.399973869,0.952511191,0.78896904
06/23/2018 08:55:37.000,4.400036812,0.978002429,0.742043495
06/23/2018 08:57:37.000,4.400009155,1.002051711,0.69960022
06/23/2018 08:59:37.000,4.400035858,1.0246737,0.659022331
06/23/2018 09:01:37.000,4.400029182,1.028342128,0.651988983
06/23/2018 09:03:37.000,4.268133163,1.028345466,0
06/23/2018 09:05:37.000,4.255098343,1.028345466,0
06/23/2018 09:07:37.000,4.251752853,1.028345466,0
06/23/2018 09:09:37.000,3.321527481,1.028345466,-6.520100117
06/23/2018 09:11:37.000,3.245993614,1.028345466,-6.520123482
06/23/2018 09:13:37.000,3.16136837,1.028345466,-6.519759178
06/23/2018 09:15:37.000,3.074980736,1.028345466,-6.520064831
06/23/2018 09:17:37.000,2.999998093,1.028345466,-6.520108223
06/23/2018 09:19:37.000,3.85759449,1.028345466,0
06/23/2018 09:21:37.000,3.876455307,1.028345466,0
06/23/2018 09:23:37.000,3.880625725,1.028345466,0
06/23/2018 09:25:37.000,4.200078964,0.011328013,3.259950638
06/23/2018 09:27:37.000,4.319867134,0.119739026,3.260164261
06/23/2018 09:29:37.000,4.35908699,0.228402793,3.260181427
06/23/2018 09:31:37.000,4.400036812,0.336319715,3.090679169
06/23/2018 09:33:37.000,4.400001526,0.429588437,2.525909424
06/23/2018 09:35:37.000,4.400051117,0.506121099,2.090585709
06/23/2018 09:37:37.000,4.399972916,0.570304394,1.779912949
06/23/2018 09:39:37.000,4.400017738,0.625774443,1.562710762
06/23/2018 09:41:37.000,4.39993763,0.675067723,1.403087616
06/23/2018 09:43:37.000,4.400012016,0.719675243,1.277599335
06/23/2018 09:45:37.000,4.39999485,0.760517478,1.17579174
06/23/2018 09:47:37.000,4.399989128,0.798231602,1.088450432
06/23/2018 09:49:37.000,4.40004158,0.833182275,1.009297371
06/23/2018 09:51:37.000,4.399970055,0.865658939,0.940451622
06/23/2018 09:53:37.000,4.40000248,0.895956814,0.879370689
06/23/2018 09:55:37.000,4.400006294,0.924400389,0.828782082
06/23/2018 09:57:37.000,4.399987221,0.951249182,0.782855034
06/23/2018 09:59:37.000,4.400009155,0.976627409,0.740505219
06/23/2018 10:01:37.000,4.400017738,1.000617385,0.699228287
06/23/2018 10:03:37.000,4.399986267,1.023278832,0.661013603
06/23/2018 10:05:37.000,4.400012016,1.028383493,0.651988983
06/23/2018 10:07:37.000,4.268076897,1.028384686,0
06/23/2018 10:09:37.000,4.254981041,1.028384686,0
06/23/2018 10:11:37.000,4.251601219,1.028384686,0
06/23/2018 10:13:37.000,3.318639755,1.028384686,-6.520170212
06/23/2018 10:15:37.000,3.242305756,1.028384686,-6.520182133
06/23/2018 10:17:37.000,3.156938553,1.028384686,-6.519890308
06/23/2018 10:19:37.000,3.069979668,1.028384686,-6.52012825
06/23/2018 10:21:37.000,3,1.028384686,-6.51980114
06/23/2018 10:23:37.000,3.860178947,1.028384686,0
06/23/2018 10:25:37.000,3.879098892,1.028384686,0
06/23/2018 10:27:37.000,3.883253098,1.028384686,0
06/23/2018 10:29:37.000,4.200108528,0.009406108,3.25963974
06/23/2018 10:31:37.000,4.326407433,0.117839426,3.25992775
06/23/2018 10:33:37.000,4.366069794,0.22649695,3.260202408
06/23/2018 10:35:37.000,4.400038719,0.333622754,3.022005081
06/23/2018 10:37:37.000,4.399991989,0.425023258,2.48497963
06/23/2018 10:39:37.000,4.400032043,0.500614643,2.071550369
06/23/2018 10:41:37.000,4.400016785,0.564362884,1.767811775
06/23/2018 10:43:37.000,4.400033951,0.619343996,1.542620659
06/23/2018 10:45:37.000,4.400020599,0.667898238,1.379060745
06/23/2018 10:47:37.000,4.399999619,0.711762071,1.25774765
06/23/2018 10:49:37.000,4.399977684,0.752023935,1.16137886
06/23/2018 10:51:37.000,4.400017738,0.789350212,1.080353737
06/23/2018 10:53:37.000,4.399991989,0.824133217,1.007771492
06/23/2018 10:55:37.000,4.400028229,0.856655657,0.943189621
06/23/2018 10:57:37.000,4.39996624,0.887087345,0.88237381
06/23/2018 10:59:37.000,4.399999619,0.91554153,0.826533318
06/23/2018 11:01:37.000,4.400035858,0.942241967,0.778065681
06/23/2018 11:03:37.000,4.399988174,0.967459261,0.734827995
06/23/2018 11:05:37.000,4.399975777,0.991302907,0.694909096
06/23/2018 11:07:37.000,4.399983406,1.013824701,0.658204079
06/23/2018 11:09:37.000,4.39999485,1.017849684,0.651999474
06/23/2018 11:11:37.000,4.268724442,1.017852306,0
06/23/2018 11:13:37.000,4.255738258,1.017852306,0
06/23/2018 11:15:37.000,4.252378464,1.017852306,0
06/23/2018 11:17:37.000,3.324838638,1.017852306,-6.520123482
06/23/2018 11:19:37.000,3.247247696,1.017852306,-6.520165443
06/23/2018 11:21:37.000,3.160561562,1.017852306,-6.519843102
06/23/2018 11:23:37.000,3.072853088,1.017852306,-6.51985836
06/23/2018 11:25:37.000,2.99998188,1.017852306,-6.520140171
06/23/2018 11:27:37.000,3.858570099,1.017852306,0
06/23/2018 11:29:37.000,3.877667427,1.017852306,0
06/23/2018 11:31:37.000,3.881884575,1.017852306,0
06/23/2018 11:33:37.000,4.200037956,0.010035684,3.259780884
06/23/2018 11:35:37.000,4.326411247,0.11845386,3.25985527
06/23/2018 11:37:37.000,4.366514206,0.227107093,3.260211945
06/23/2018 11:39:37.000,4.40002346,0.334258705,3.028177261
06/23/2018 11:41:37.000,4.400012016,0.426100612,2.498699188
06/23/2018 11:43:37.000,4.40003109,0.502347648,2.093336105
06/23/2018 11:45:37.000,4.399991035,0.566931129,1.797653198
06/23/2018 11:47:37.000,4.400030136,0.622915506,1.573678017
06/23/2018 11:49:37.000,4.400045395,0.672396839,1.400030136
06/23/2018 11:51:37.000,4.400008202,0.716739595,1.265048027
06/23/2018 11:53:37.000,4.400006294,0.757057309,1.15791893
06/23/2018 11:55:37.000,4.400025368,0.79421705,1.074250221
06/23/2018 11:57:37.000,4.399974823,0.828821719,1.003807068
06/23/2018 11:59:37.000,4.399998665,0.861205935,0.940813065
06/23/2018 12:01:37.000,4.400012016,0.891590714,0.883227348
06/23/2018 12:03:37.000,4.39996624,0.920117199,0.829816818
06/23/2018 12:05:37.000,4.400024414,0.946932793,0.77905941
06/23/2018 12:07:37.000,4.399992943,0.972132564,0.733813286
06/23/2018 12:09:37.000,4.400015831,0.995918453,0.694849968
06/23/2018 12:11:37.000,4.400024414,1.018462658,0.659339905
06/23/2018 12:13:37.000,4.399969101,1.02309978,0.651999474
06/23/2018 12:15:37.000,4.268585205,1.02310133,0
06/23/2018 12:17:37.000,4.255486488,1.02310133,0
06/23/2018 12:19:37.000,4.252234459,1.02310133,0
06/23/2018 12:21:37.000,3.329115868,1.02310133,-6.520118237
06/23/2018 12:23:37.000,3.249279022,1.02310133,-6.520153522
06/23/2018 12:25:37.000,3.161831856,1.02310133,-6.520207405
06/23/2018 12:27:37.000,3.07237339,1.02310133,-6.520188808
06/23/2018 12:29:37.000,3,1.02310133,-6.520176888
06/23/2018 12:31:37.000,3.859142303,1.02310133,0
06/23/2018 12:33:37.000,3.878346443,1.02310133,0
06/23/2018 12:35:37.000,3.882466316,1.02310133,0
06/23/2018 12:37:37.000,4.200035095,0.009674412,3.25982666
06/23/2018 12:39:37.000,4.328639984,0.118085362,3.260147095
06/23/2018 12:41:37.000,4.37071991,0.226749077,3.259859085
06/23/2018 12:43:37.000,4.399971962,0.333141655,2.977117538
06/23/2018 12:45:37.000,4.400000572,0.423307687,2.451889038
06/23/2018 12:47:37.000,4.400032997,0.498122215,2.060352325
06/23/2018 12:49:37.000,4.400009155,0.561843812,1.777287483
06/23/2018 12:51:37.000,4.400028229,0.617466509,1.566907883
06/23/2018 12:53:37.000,4.400001526,0.666826427,1.400779724
06/23/2018 12:55:37.000,4.400003433,0.71128577,1.272315979
06/23/2018 12:57:37.000,4.400025368,0.751887202,1.16639328
06/23/2018 12:59:37.000,4.399988174,0.789207399,1.075850487
06/23/2018 13:01:37.000,4.400027275,0.823764563,1.000658989
06/23/2018 13:03:37.000,4.400040627,0.856048167,0.937699318
06/23/2018 13:05:37.000,4.400004387,0.886371672,0.882515907
06/23/2018 13:07:37.000,4.400010109,0.914932728,0.832437515
06/23/2018 13:09:37.000,4.399950027,0.941887259,0.786216736
06/23/2018 13:11:37.000,4.400003433,0.96731925,0.741147995
06/23/2018 13:13:37.000,4.399993896,0.991317689,0.697755814
06/23/2018 13:15:37.000,4.400003433,1.013906598,0.659401894
06/23/2018 13:17:37.000,4.400039673,1.018257976,0.6519804
06/23/2018 13:19:37.000,4.268344879,1.018259645,0
06/23/2018 13:21:37.000,4.255237579,1.018259645,0
06/23/2018 13:23:37.000,4.251878738,1.018259645,0
06/23/2018 13:25:37.000,3.326826096,1.018259645,-6.520118237
06/23/2018 13:27:37.000,3.249174118,1.018259645,-6.519836426
06/23/2018 13:29:37.000,3.16106987,1.018259645,-6.520185471
06/23/2018 13:31:37.000,3.071007729,1.018259645,-6.519922256
06/23/2018 13:33:37.000,2.999979973,1.018259645,-6.520180225
06/23/2018 13:35:37.000,3.859548569,1.018259645,0
06/23/2018 13:37:37.000,3.878709793,1.018259645,0
06/23/2018 13:39:37.000,3.882935524,1.018259645,0
06/23/2018 13:41:37.000,4.200125694,0.009562131,3.259820938
06/23/2018 13:43:37.000,4.329449654,0.11798276,3.260129929
06/23/2018 13:45:37.000,4.371922493,0.226651758,3.260183334
06/23/2018 13:47:37.000,4.400011063,0.332667142,2.954805374
06/23/2018 13:49:37.000,4.400042534,0.422192156,2.437349319
06/23/2018 13:51:37.000,4.39999485,0.496519595,2.044490814
06/23/2018 13:53:37.000,4.399972916,0.559673011,1.760066032
06/23/2018 13:55:37.000,4.40000248,0.614857674,1.559008598
06/23/2018 13:57:37.000,4.40002346,0.664103508,1.403597832
06/23/2018 13:59:37.000,4.400011063,0.708687723,1.273850441
06/23/2018 14:01:37.000,4.400020599,0.749404073,1.173069
06/23/2018 14:03:37.000,4.400024414,0.786992729,1.085682869
06/23/2018 14:05:37.000,4.400042534,0.821871459,1.007502556
06/23/2018 14:07:37.000,4.400009155,0.854291022,0.938620567
06/23/2018 14:09:37.000,4.399961472,0.884557903,0.879077911
06/23/2018 14:11:37.000,4.399992943,0.912982106,0.827913284
06/23/2018 14:13:37.000,4.399989128,0.939777732,0.781276703
06/23/2018 14:15:37.000,4.400005341,0.965109348,0.738145828
06/23/2018 14:17:37.000,4.399971962,0.989048779,0.697804451
06/23/2018 14:19:37.000,4.400012016,1.011656284,0.659729004
06/23/2018 14:21:37.000,4.400027275,1.015783191,0.651990891
06/23/2018 14:23:37.000,4.268641472,1.015783548,0
06/23/2018 14:25:37.000,4.255582809,1.015783548,0
06/23/2018 14:27:37.000,4.252230644,1.015783548,0
06/23/2018 14:29:37.000,3.325642586,1.015783548,-6.520054817
06/23/2018 14:31:37.000,3.249318123,1.015783548,-6.519843102
06/23/2018 14:33:37.000,3.165094376,1.015783548,-6.520072937
06/23/2018 14:35:37.000,3.077849388,1.015783548,-6.520086288
06/23/2018 14:37:37.000,2.999991417,1.015783548,-6.520176888
06/23/2018 14:39:37.000,3.8560009,1.015783548,0
06/23/2018 14:41:37.000,3.875267982,1.015783548,0
06/23/2018 14:43:37.000,3.879529953,1.015783548,0
06/23/2018 14:45:37.000,4.20008564,0.010913476,3.259796143
06/23/2018 14:47:37.000,4.325447083,0.119323201,3.25983429
06/23/2018 14:49:37.000,4.366861343,0.22797513,3.259859085
06/23/2018 14:51:37.000,4.40001297,0.334926218,3.012411118
06/23/2018 14:53:37.000,4.399990082,0.426136822,2.480676651
06/23/2018 14:55:37.000,4.400024414,0.501795411,2.079050064
06/23/2018 14:57:37.000,4.400025368,0.565987229,1.787358284
06/23/2018 14:59:37.000,4.400075912,0.621846974,1.573501587
06/23/2018 15:01:37.000,4.400006294,0.67154783,1.415839195
06/23/2018 15:03:37.000,4.399987221,0.716653645,1.293259621
06/23/2018 15:05:37.000,4.399969101,0.757949829,1.189291
06/23/2018 15:07:37.000,4.40007782,0.796068966,1.101155281
06/23/2018 15:09:37.000,4.399973869,0.831498146,1.02600956
06/23/2018 15:11:37.000,4.400011063,0.864601731,0.960103035
06/23/2018 15:13:37.000,4.400000572,0.895535171,0.896100998
06/23/2018 15:15:37.000,4.399988174,0.924410522,0.837461472
06/23/2018 15:17:37.000,4.399975777,0.951450825,0.786446571
06/23/2018 15:19:37.000,4.400014877,0.976928294,0.743504524
06/23/2018 15:21:37.000,4.400019646,1.00102973,0.703534126
06/23/2018 15:23:37.000,4.399945259,1.023840547,0.665401459
06/23/2018 15:25:37.000,4.399999619,1.031722426,0.651999474
06/23/2018 15:27:37.000,4.267913818,1.031725883,0
06/23/2018 15:29:37.000,4.254757881,1.031725883,0
06/23/2018 15:31:37.000,4.251356125,1.031725883,0
06/23/2018 15:33:37.000,3.323112488,1.031725883,-6.520131588
06/23/2018 15:35:37.000,3.246107101,1.031725883,-6.520108223
06/23/2018 15:37:37.000,3.158856392,1.031725883,-6.520144939
06/23/2018 15:39:37.000,3.071406364,1.031725883,-6.520074844
06/23/2018 15:41:37.000,2.999998093,1.031725883,-6.520124912
